id,lat,lng,name,surrounding,district,township,x,y,tradenum
2447,31.24852680044161,120.70510402610444,独墅湖站南,商务住宅,吴中区,郭巷街道,-5.0796313,-12.388083,70873.0
2448,31.25240479779216,120.68937904255978,尹山湖中学改,科教文化服务,吴中区,郭巷街道,-20.800983,-14.664834,16934.0
2449,31.269893331336203,120.65475258264132,姜家社区,商务住宅,吴中区,郭巷街道,21.620213,-4.201052,54778.0
2450,31.224909649808787,120.7246299925182,天运广场,商务住宅,吴中区,郭巷街道,14.594872,19.309803,73859.0
2451,31.24115985279982,120.6758771552537,首开常青藤,商务住宅,吴中区,郭巷街道,-9.71101,-56.374737,12378.0
2452,31.243606736732122,120.70490499355594,双湾花园,商务住宅,吴中区,郭巷街道,-5.5575323,-57.45626,19294.0
2453,31.2388366434908,120.703052947395,双湾景苑,商务住宅,吴中区,郭巷街道,-8.944213,-57.90589,9862.0
2454,31.24540474001724,120.66177079106643,美澜城,地名地址信息,吴中区,郭巷街道,-8.947939,-49.6888,5931.0
2455,31.25015662063405,120.68793006371159,御湖湾小区,科教文化服务,吴中区,郭巷街道,-12.629142,-56.99993,8859.0
2456,31.216608515731306,120.72589088441036,官浦村停车场,地名地址信息,吴中区,郭巷街道,-23.684286,-55.28371,982.0
2457,31.215031110139225,120.71778969678768,中洁环境,地名地址信息,吴中区,郭巷街道,-21.617807,-52.495804,914.0
2461,31.21520936943361,120.71416964297312,精濑光电,公司企业,吴中区,郭巷街道,-22.012789,-53.08423,1022.0
2462,31.21528458771115,120.70982861230708,伟创电气,公司企业,吴中区,郭巷街道,-29.3428,-53.598145,806.0
2463,31.215105641559795,120.70381865022446,辉瑞站,地名地址信息,吴中区,郭巷街道,-37.113464,-58.358074,298.0
2464,31.27157422052209,120.65622262268387,姜家安置小区东门,商务住宅,吴中区,郭巷街道,-23.57003,-59.978184,1747.0
2501,31.266429412406158,120.86434025832187,迪欧广场,政府机构及社会团体,吴中区,甪直镇,-11.258117,-18.765478,39429.0
2502,31.263259847505175,120.86898005916788,晓市路南塘河路口,科教文化服务,吴中区,甪直镇,-38.52371,0.9148047,23018.0
2503,31.26326015692897,120.87250990784015,甪直人民医院北侧,商务住宅,吴中区,甪直镇,-1.7777572,-27.02539,17076.0
2504,31.26519033351293,120.87509981255992,水乡嘉苑南,地名地址信息,吴中区,甪直镇,-17.644928,-11.058543,24652.0
2505,31.268340358587107,120.87613979269112,甪直中学,科教文化服务,吴中区,甪直镇,-21.09861,-11.225768,18547.0
2506,31.261120084042826,120.87119995336052,龙潭嘉苑门口1,商务住宅,吴中区,甪直镇,-18.41022,-12.065694,16617.0
2507,31.27513995711716,120.87244997311527,晓市路凇月路路口,商务住宅,吴中区,甪直镇,-38.54894,1.0304644,28333.0
2508,31.271838348376807,120.86473225282695,甫澄路迎宾路交叉,住宿服务,吴中区,甪直镇,-15.157455,-39.493313,6861.0
2509,31.267187743379324,120.86862509076514,甫澄北路停车场,科教文化服务,吴中区,甪直镇,-18.422422,-6.597606,18527.0
2510,31.26504054460781,120.83521022349672,陆巷湾集贸市场,公司企业,吴中区,甪直镇,-5.3201065,-21.394377,12171.0
2511,31.27079971645557,120.8690300877148,甪直中国银行,金融保险服务,吴中区,甪直镇,-12.2735815,-16.963097,48011.0
2512,31.26529956615797,120.8456404706899,好又多超市西,公司企业,吴中区,甪直镇,10.645193,-11.503271,19150.0
2513,31.256619715308968,120.86593015624464,甫澄南路柯福路,公司企业,吴中区,甪直镇,-43.966293,-37.420288,4191.0
2514,31.27376041992722,120.87814976622336,淑虹花苑对面,商务住宅,吴中区,甪直镇,-31.518124,6.243765,27216.0
2515,31.27493023949172,120.87578985197008,映月一路晓市路口,商务住宅,吴中区,甪直镇,-18.628626,-11.234074,26771.0
2516,31.274070145401375,120.87447989201068,保圣社区服务中心,商务住宅,吴中区,甪直镇,-48.23013,-27.981125,6785.0
2517,31.261089311585593,120.8611403529068,鴻运路新业电子,公司企业,吴中区,甪直镇,-39.8911,-40.553406,2349.0
2518,31.218741033120146,120.87938983428845,澄东村委会,地名地址信息,吴中区,甪直镇,-36.367126,-52.211258,901.0
2519,31.2216110191504,120.87871980884388,甫澄南路田肚浜站,地名地址信息,吴中区,甪直镇,-41.423855,-55.526093,1280.0
2521,31.26123008368069,120.8712199530227,龙潭嘉苑2,商务住宅,吴中区,甪直镇,-48.22175,-27.99519,5201.0
2522,31.262597211801893,120.53650556274523,东门町,商务住宅,吴中区,木渎镇,21.194586,15.145079,117623.0
2523,31.23877135085647,120.5102409090203,木渎镇邻里中心,商务住宅,吴中区,木渎镇,12.6359215,-7.357155,46379.0
2524,31.28398844908081,120.51994582065224,金山路玉山路口,商务住宅,吴中区,木渎镇,27.104773,8.105783,71025.0
2525,31.23674132020536,120.41671878887651,度假区管委会,地名地址信息,吴中区,香山街道,-35.49137,-8.153428,8644.0
2526,31.234263295738035,120.41707684239121,度假区管委会南门,地名地址信息,吴中区,香山街道,-17.486584,-18.224024,4658.0
4021,31.252179816922283,120.6032704046484,石湖公园东,餐饮服务,吴中区,长桥街道,21.4011,-26.39703,66191.0
6001,31.118701618615265,120.46249594827499,临湖文体中心,地名地址信息,吴中区,临湖镇,-25.276608,-17.782036,12123.0
6002,31.13030949495925,120.48799744647552,临湖镇镇政府,公司企业,吴中区,临湖镇,-32.499287,-19.437222,7534.0
6003,31.13701338134521,120.48930050244776,采莲村村委会,公司企业,吴中区,临湖镇,-37.87463,-25.359083,6005.0
6004,31.14885261363266,120.50743414452783,胡桥村,公司企业,吴中区,临湖镇,-23.742239,-3.427423,13137.0
6005,31.15566949541697,120.5072901654135,浦庄加油站,政府机构及社会团体,吴中区,临湖镇,-17.88124,-16.33064,17698.0
6006,31.16499207975729,120.50289227305534,浦庄菜场,科教文化服务,吴中区,临湖镇,-18.483532,-16.09747,10403.0
6007,31.167861202015356,120.50491321706171,浦庄村,科教文化服务,吴中区,临湖镇,-40.85267,-33.42893,13077.0
6008,31.173139879795176,120.49895425463986,石庄村,公司企业,吴中区,临湖镇,-16.815607,-17.749847,11641.0
6009,31.167279707627593,120.48281912627405,界路村,地名地址信息,吴中区,临湖镇,-33.478935,-27.873997,3762.0
6010,31.15068605176716,120.46698598174619,陆舍村,地名地址信息,吴中区,临湖镇,-43.171,-30.262575,4675.0
6011,31.127729790110532,120.4664520371837,羊毛衫市场,政府机构及社会团体,吴中区,临湖镇,-18.291094,-23.748686,26182.0
6012,31.141751610609816,120.47416921261707,临湖石塘村,地名地址信息,吴中区,临湖镇,-42.98381,-29.990122,3987.0
6013,31.13114300520643,120.43889306778028,临湖园博园,地名地址信息,吴中区,临湖镇,-34.649567,1.8051918,7711.0
6014,31.13738371724421,120.45906199234443,园博园停车场停用,地名地址信息,吴中区,临湖镇,-34.978363,-27.851482,4507.0
6015,31.1641027178623,120.47334892138807,东吴村,地名地址信息,吴中区,临湖镇,-35.36736,-35.49545,2509.0
6016,31.145041379253048,120.45297495909037,柳舍村,地名地址信息,吴中区,临湖镇,-36.43425,-28.488953,4395.0
6100,31.134049872063322,120.34588705135552,金庭太采公司,地名地址信息,吴中区,金庭镇,-49.348053,-4.4325795,14256.0
6101,31.09798937455375,120.30672437718955,海鸥度假村,地名地址信息,吴中区,金庭镇,-35.61078,-57.682117,354.0
6102,31.13487413863689,120.30934589280744,金庭电力站,政府机构及社会团体,吴中区,金庭镇,-39.786434,-26.824709,15885.0
6103,31.12996520886746,120.3077518983017,金庭群立桥,政府机构及社会团体,吴中区,金庭镇,-41.41021,-24.592443,8691.0
6104,31.126985155177426,120.30835894847195,金庭文体中心,政府机构及社会团体,吴中区,金庭镇,-36.405968,-27.63317,8629.0
6105,31.142285667589306,120.35343019125,西山戒毒所,住宿服务,吴中区,金庭镇,-49.35583,-4.437959,11208.0
6106,31.135108252814582,120.32246504962269,金庭游客中心,地名地址信息,吴中区,金庭镇,-39.7483,-26.860317,9737.0
6107,31.13107604590818,120.31065495452593,金庭镇镇政府,政府机构及社会团体,吴中区,金庭镇,-36.332527,-25.428371,6853.0
6108,31.13031668538185,120.34062200573328,金庭元山村委,地名地址信息,吴中区,金庭镇,-36.110718,-24.431458,4404.0
6401,31.253156368193327,120.63276085360056,新盛花园,商务住宅,吴中区,城南街道,15.4484415,5.7818794,74730.0
6402,31.242850050073727,120.64481356126377,白金汉爵,公司企业,吴中区,城南街道,8.89,38.53662,72296.0
6403,31.23084812544643,120.64588369802416,迎春南路南湖路拆,公司企业,吴中区,城南街道,1.1548436,26.910175,36746.0
6404,31.23353094228464,120.63729773066002,百家姓生活超市,商务住宅,吴中区,城南街道,45.83217,3.6772373,128148.0
6405,31.23076252631328,120.63174786255222,南湖路红庄公交站,商务住宅,吴中区,城南街道,45.59767,3.6787567,73689.0
6406,31.23737785844009,120.63636273171629,风津路东吴南路停,商务住宅,吴中区,城南街道,17.959787,-40.48302,14372.0
6407,31.248880211223263,120.63009994606308,吴中区汽车站新,科教文化服务,吴中区,城南街道,51.27137,27.710052,142583.0
6409,31.220995579103647,120.62138902994616,兴昂路郭兴路,科教文化服务,吴中区,城南街道,-8.117683,39.038364,91550.0
6410,31.21390653970904,120.62207299902953,新城金郡,商务住宅,吴中区,城南街道,11.309641,23.28356,65956.0
6411,31.25285808069043,120.62939199254109,石湖路地铁口,商务住宅,吴中区,城南街道,-7.5268764,-42.62762,20600.0
6412,31.235194697465182,120.65294672578126,君盛丝绸印染厂停,公司企业,吴中区,城南街道,19.040886,-40.463547,5450.0
6413,31.25151192300343,120.64207455466936,锦都大厦,商务住宅,吴中区,城南街道,-4.1367416,0.10242056,32919.0
